Date,Open,High,Low,Close,Adj Close,Volume,7_day_MA,30_day_MA,Daily_Return,Volatility
2002-03-01,0.429167,0.466667,0.427917,0.466167,0.427581,1311396000,0.44208328571428573,0.5000193333333333,0.09664936024258797,0.04409600028201821
2002-03-04,0.467583,0.4975,0.463083,0.492167,0.451429,1484724000,0.44989285714285715,0.49837213333333336,0.05577400373685837,0.044867105826473255
2002-03-05,0.484583,0.504083,0.484167,0.490917,0.450282,1379448000,0.4605952857142857,0.4970138,-0.0025397883238820196,0.04476431585973075
2002-03-06,0.47625,0.481083,0.46525,0.4755,0.436141,1446060000,0.46444057142857137,0.49558603333333334,-0.031404494038707154,0.044892982574748636
2002-03-07,0.48225,0.483833,0.4585,0.471667,0.432626,1346532000,0.4663454285714286,0.4937055,-0.008060988433228111,0.044733283782424076
2002-03-08,0.480667,0.49575,0.478333,0.48575,0.445543,1270356000,0.47246442857142856,0.4916638333333333,0.0298579294290251,0.04456868653994747
2002-03-11,0.480417,0.48575,0.472083,0.480083,0.440345,810540000,0.4803215714285714,0.4894805,-0.011666495110653652,0.04459663755351482
2002-03-12,0.465417,0.467917,0.451667,0.454917,0.417262,1255032000,0.4787144285714286,0.4857583,-0.05242010235730066,0.04474760660633101
2002-03-13,0.450667,0.453917,0.445,0.446667,0.409695,1031616000,0.4722144285714286,0.48268609999999995,-0.01813517630688688,0.04408331504065368
2002-03-14,0.443333,0.443333,0.421,0.421917,0.386994,1139460000,0.46235728571428575,0.4785722333333334,-0.0554104064101445,0.0448809125022997
2002-03-15,0.424917,0.44025,0.416833,0.43975,0.40335,1248288000,0.4572501428571429,0.4749694666666667,0.042266606939279416,0.045751078049679594
2002-03-18,0.44775,0.457417,0.43475,0.43975,0.40335,1236996000,0.45269057142857144,0.4718139,0.0,0.045633548411690615
2002-03-19,0.442917,0.44375,0.427833,0.430417,0.39479,846072000,0.4447858571428571,0.46918613333333337,-0.021223422399090364,0.045060880009888823
2002-03-20,0.423333,0.424167,0.38625,0.387667,0.355579,2292588000,0.4315835714285714,0.4653000333333333,-0.09932228513278984,0.04826628907669493
2002-03-21,0.39425,0.412917,0.383833,0.40825,0.374458,1721712000,0.42491685714285715,0.4616806,0.053094537321979995,0.04918542723931282
2002-03-22,0.415583,0.415583,0.401667,0.40475,0.371248,1249140000,0.41892871428571427,0.4585028333333333,-0.008573178199632547,0.048947088815626504
2002-03-25,0.402833,0.403333,0.383333,0.383833,0.352062,884160000,0.4134881428571428,0.4552639333333333,-0.0516788140827672,0.049315506541169916
2002-03-26,0.379833,0.401417,0.377667,0.391667,0.359248,1123512000,0.4066191428571428,0.4514000666666666,0.020409917854900428,0.048212872781012855
2002-03-27,0.385667,0.3935,0.3725,0.379167,0.347782,1068012000,0.3979644285714286,0.44676119999999997,-0.031914866455432844,0.048099004318180295
2002-03-28,0.38175,0.384167,0.348917,0.369667,0.339069,3124080000,0.38928585714285713,0.44202786666666666,-0.025054923028638987,0.04818204137424695
2002-04-01,0.349167,0.366417,0.338,0.363583,0.333488,2365344000,0.3858452857142857,0.4368806333333333,-0.01645805549318724,0.04801470395226714
2002-04-02,0.352667,0.372417,0.352,0.354083,0.324775,1438008000,0.37810714285714286,0.4327528333333333,-0.026128834406449197,0.04644333798850509
2002-04-03,0.355667,0.365333,0.348333,0.36075,0.33089,1094640000,0.37182142857142864,0.42990283333333335,0.018828918643368997,0.045406628509782256
2002-04-04,0.358,0.37125,0.353083,0.359,0.329284,1130964000,0.36827385714285715,0.4262167333333334,-0.004851004851004981,0.04405252587427864
2002-04-05,0.361333,0.367167,0.347167,0.350833,0.321793,1026900000,0.36244042857142855,0.42332783333333335,-0.022749303621169892,0.04266365184820736
2002-04-08,0.334583,0.362583,0.3345,0.362583,0.332571,1151316000,0.3600712857142857,0.42154726666666664,0.03349171828191766,0.04247982959740261
2002-04-09,0.366167,0.369167,0.338833,0.339667,0.311552,1380768000,0.3557855714285714,0.41791673333333335,-0.06320208062705646,0.040884951496393415
2002-04-10,0.342417,0.345,0.296667,0.320917,0.294354,3689724000,0.3496904285714285,0.4133362,-0.055201123453264445,0.04133868001755929
2002-04-11,0.318333,0.322417,0.303333,0.306833,0.281435,1437288000,0.3429404285714286,0.40880006666666663,-0.0438867370690863,0.04157408344858672
2002-04-12,0.313667,0.316167,0.296083,0.305667,0.280366,1376880000,0.3350714285714286,0.40481953333333337,-0.0038001127649242017,0.0412304586525341
2002-04-15,0.311583,0.32325,0.310833,0.318,0.291678,1157208000,0.32921428571428574,0.3998806333333333,0.040347829500731125,0.03729717833828401
2002-04-16,0.33225,0.335667,0.325333,0.331833,0.304366,854856000,0.32649999999999996,0.3945361666666667,0.04349999999999987,0.03658883242375785
2002-04-17,0.33575,0.340667,0.32525,0.33575,0.307959,944484000,0.3226667142857143,0.38936393333333336,0.011804130390889345,0.03681509470636422
2002-04-18,0.332333,0.335917,0.322917,0.330167,0.302838,693156000,0.3213095714285714,0.38451949999999996,-0.01662844378257633,0.036643846292096896
2002-04-19,0.319,0.322917,0.30725,0.307667,0.2822,1125672000,0.3194167142857142,0.37905283333333334,-0.06814733150193675,0.038068030849598894
2002-04-22,0.30425,0.315417,0.304167,0.309167,0.283576,808176000,0.31975014285714287,0.37316673333333333,0.004875401001732449,0.03735505056843602
2002-04-23,0.311583,0.315167,0.293917,0.296667,0.272111,773508000,0.3184644285714286,0.36705286666666664,-0.040431223254745796,0.037654122877939136
2002-04-24,0.300083,0.3045,0.269917,0.270667,0.248263,1582956000,0.31170257142857144,0.36091120000000004,-0.08764035096589784,0.03936420162375143
2002-04-25,0.269583,0.286583,0.2695,0.281167,0.257894,1168296000,0.3044645714285714,0.3553945333333334,0.038793055673576715,0.04062919683145452
2002-04-26,0.28425,0.284583,0.253083,0.253083,0.232135,1191120000,0.292655,0.3497667333333333,-0.09988369901161942,0.04292026609336028
2002-04-29,0.283,0.2995,0.2735,0.29525,0.270811,3930852000,0.28766685714285717,0.34495006666666667,0.16661332448248212,0.053451324379756866
2002-04-30,0.30225,0.30625,0.28375,0.290083,0.266072,1776504000,0.28515485714285715,0.33996116666666665,-0.017500423370025553,0.05341320312735496
2002-05-01,0.285333,0.299417,0.277917,0.295333,0.270887,1718904000,0.28317857142857145,0.3354583666666667,0.018098268426622877,0.05367149304815925
2002-05-02,0.29675,0.304083,0.283333,0.283417,0.259958,1125084000,0.2812857142857143,0.3319833666666667,-0.04034767533597683,0.05135922729677343
2002-05-03,0.28375,0.285917,0.2715,0.272917,0.250327,852756000,0.28160714285714283,0.3274722666666667,-0.03704788350734056,0.05021679450963964
2002-05-06,0.265833,0.278333,0.260333,0.2625,0.240772,1102044000,0.2789404285714286,0.3227306,-0.038169113686578715,0.050434436684037874
2002-05-07,0.268333,0.273917,0.255917,0.269083,0.24681,1412448000,0.28122614285714287,0.3189056,0.025078095238095344,0.05035840644270658
2002-05-08,0.287417,0.304667,0.278333,0.3,0.275168,1688688000,0.2819047142857143,0.3158500333333334,0.11489763381558848,0.05509506640645555
2002-05-09,0.299083,0.30525,0.286667,0.287167,0.263397,1230840000,0.28148814285714285,0.3127833666666667,-0.042776666666666574,0.055296880114810244
2002-05-10,0.293083,0.294167,0.2625,0.265667,0.243677,1321548000,0.2772501428571429,0.3093167,-0.07486932690733972,0.05656666986109134
2002-05-13,0.268417,0.282667,0.266167,0.28175,0.258429,800892000,0.277012,0.3065889333333333,0.06053819254931936,0.05796696942546791
2002-05-14,0.29975,0.312917,0.294583,0.30975,0.284111,1526112000,0.2822738571428572,0.30511116666666666,0.09937888198757783,0.06098056006770097
2002-05-15,0.305,0.321667,0.30075,0.315833,0.289691,1504548000,0.2898928571428571,0.30361393333333336,0.019638418079095832,0.06099059145214176
2002-05-16,0.315917,0.322917,0.3095,0.316417,0.290226,985560000,0.29665485714285716,0.3021945,0.0018490784686844286,0.060994593885628307
2002-05-17,0.325,0.327333,0.316917,0.326417,0.299398,934404000,0.30042871428571427,0.3013806333333333,0.03160386452055364,0.061177683110356956
2002-05-20,0.323667,0.332083,0.322167,0.329917,0.302609,953412000,0.3065358571428572,0.3002917666666667,0.010722480753146968,0.060880231664913805
2002-05-21,0.334167,0.33875,0.304417,0.30475,0.279525,1382604000,0.3121191428571429,0.2991278666666667,-0.07628282264933295,0.06138293936193107
2002-05-22,0.307167,0.318917,0.306667,0.317083,0.290837,1547988000,0.3171667142857143,0.2990000666666667,0.040469237079573395,0.060998468821106676
2002-05-23,0.318,0.318667,0.288333,0.29775,0.273104,2556780000,0.3154524285714286,0.2986973,-0.060971417578362774,0.0615130451968486
2002-05-24,0.292083,0.293583,0.285167,0.291917,0.267754,737784000,0.31203585714285714,0.29823896666666666,-0.019590260285474503,0.061621137794431714
2002-05-28,0.2945,0.294667,0.2745,0.280333,0.257129,1367088000,0.306881,0.2969834,-0.03968251249499,0.06155829758408605
2002-05-29,0.275833,0.292083,0.271583,0.290917,0.266837,1311012000,0.30180957142857145,0.29561953333333335,0.037755098400830356,0.06141935448623032
2002-05-30,0.285,0.293583,0.279417,0.286667,0.262939,1066080000,0.29563100000000003,0.2939834333333334,-0.014608977818415525,0.06139513477982837
2002-05-31,0.288333,0.289583,0.278333,0.278833,0.255753,674112000,0.2919285714285714,0.2922723,-0.027327875200145124,0.061505153446098186
2002-06-03,0.272083,0.273333,0.259083,0.262417,0.240696,901248000,0.28411914285714285,0.2907639666666667,-0.05887394964010706,0.06119328478565366
2002-06-04,0.26075,0.277083,0.260333,0.275667,0.252849,1095432000,0.28096442857142856,0.2896473,0.050492155614918266,0.061970981949380326
2002-06-05,0.27625,0.276333,0.262083,0.271667,0.24918,1114308000,0.2780715714285714,0.2888139666666667,-0.014510260568004196,0.06159628254482283
2002-06-06,0.268833,0.275417,0.26875,0.27175,0.249256,739356000,0.2768454285714285,0.2888500666666667,0.0003055210975200229,0.05939077494181458
2002-06-07,0.249667,0.2725,0.249583,0.269167,0.246887,1371300000,0.2737382857142857,0.28845006666666667,-0.009505059797608073,0.05900658841716971
2002-06-10,0.27275,0.280333,0.26625,0.266917,0.244823,749148000,0.2709168571428571,0.28891120000000003,-0.008359122775080108,0.055940834294453186
2002-06-11,0.271333,0.2725,0.25425,0.254917,0.233817,859308000,0.26750028571428575,0.2875667666666667,-0.04495779586912785,0.04730293246256968
2002-06-12,0.248833,0.253333,0.22225,0.232917,0.213638,2267544000,0.263286,0.2856612333333333,-0.08630260045426552,0.049601202444799763
2002-06-13,0.234667,0.239,0.223167,0.2305,0.211421,1265892000,0.2568335714285714,0.2835001333333333,-0.01037708711687002,0.04939395877948318
2002-06-14,0.222,0.236583,0.2145,0.234833,0.215395,1116444000,0.25157157142857145,0.28188066666666667,0.01879826464208234,0.049199533708092116
2002-06-17,0.240083,0.243167,0.232833,0.236917,0.217307,1054140000,0.2465954285714286,0.2806806666666667,0.008874391588916453,0.048884307012770134
2002-06-18,0.234,0.2425,0.23125,0.235667,0.21616,1008300000,0.24180971428571427,0.27978623333333336,-0.005276109354752978,0.048448194165855225
2002-06-19,0.224167,0.224167,0.197,0.19875,0.182299,2593620000,0.23207157142857143,0.2774418,-0.15664900049646313,0.05570359368407001
2002-06-20,0.199167,0.204583,0.194333,0.196917,0.180618,1425048000,0.22378585714285712,0.27400569999999996,-0.009222641509433971,0.05059606535144316
2002-06-21,0.195917,0.2035,0.184833,0.188833,0.173203,1484364000,0.21748814285714285,0.2707279,-0.04105282936465626,0.05056164680518023
2002-06-24,0.184,0.19825,0.178333,0.192333,0.176413,1379592000,0.2120357142857143,0.2682834333333333,0.01853489591332025,0.049458790853351635
2002-06-25,0.195833,0.195833,0.17525,0.176417,0.161814,1172232000,0.20369057142857144,0.26477233333333333,-0.08275230979603088,0.049382061790635416
2002-06-26,0.156417,0.173167,0.152083,0.16725,0.153406,2067828000,0.19373814285714283,0.26002233333333336,-0.05196211249482752,0.044899284244842755
2002-06-27,0.173417,0.17475,0.14,0.142333,0.130552,3182808000,0.1804047142857143,0.254239,-0.14898056801195825,0.05010782918222549
2002-06-28,0.14,0.149083,0.136917,0.143167,0.131317,1991184000,0.17246428571428574,0.248464,0.005859498499996452,0.050187017114672376
2002-07-01,0.1425,0.146667,0.139833,0.142833,0.13101,1164372000,0.16473800000000002,0.2423445333333333,-0.0023329398534578383,0.04924559542236628
2002-07-02,0.141167,0.141667,0.130167,0.133833,0.122755,1368180000,0.15688085714285713,0.23580839999999997,-0.06301064879964702,0.04919340354049481
2002-07-03,0.133,0.145667,0.132917,0.145417,0.13338,1073304000,0.15017857142857144,0.23049730000000002,0.08655563276620848,0.052592270953539924
2002-07-05,0.155833,0.158333,0.151333,0.15825,0.145151,739524000,0.14758328571428572,0.22520286666666667,0.08824965444205302,0.05523624515824147
2002-07-08,0.156417,0.168667,0.15625,0.163,0.149508,1587180000,0.14697614285714286,0.22071120000000002,0.03001579778830976,0.05548382309753351
2002-07-09,0.163417,0.1655,0.1515,0.155,0.14217,1075080000,0.14878571428571427,0.2161473,-0.049079754601227044,0.055767425883870236
2002-07-10,0.15875,0.16,0.149667,0.15075,0.138272,926988000,0.149869,0.21182786666666667,-0.02741935483870972,0.05565780469927801
2002-07-11,0.149917,0.166667,0.148583,0.166083,0.152336,1143948000,0.15319042857142856,0.20766673333333335,0.1017114427860697,0.05902583605619752
2002-07-12,0.175,0.175667,0.1625,0.165917,0.152184,1344900000,0.15777385714285713,0.20364173333333332,-0.0009995002498750516,0.05909529209679671
2002-07-15,0.166333,0.1825,0.158833,0.182417,0.167318,1495272000,0.16305957142857144,0.20042786666666668,0.09944731401845486,0.06270349834015211
2002-07-16,0.177917,0.194583,0.174583,0.1775,0.162808,1773432000,0.16580957142857145,0.1975973,-0.02695472461448223,0.06215069604635302
2002-07-17,0.173667,0.177083,0.1555,0.162417,0.148973,1922364000,0.1657262857142857,0.1938223,-0.0849746478873239,0.062447233163558526
2002-07-18,0.15975,0.169167,0.157833,0.15825,0.145151,1243188000,0.1661905714285714,0.19004173333333335,-0.025656181311069726,0.062474020134369486
2002-07-19,0.153417,0.1595,0.15,0.151083,0.138577,845772000,0.16623814285714286,0.1860195,-0.04528909952606641,0.0626202183691714
2002-07-22,0.150417,0.154667,0.137917,0.144083,0.132157,1290744000,0.16309528571428572,0.18185003333333333,-0.046332148554106056,0.06282004180460153
2002-07-23,0.144917,0.145833,0.128417,0.133333,0.122297,1409652000,0.15844042857142857,0.17739723333333332,-0.07460977353331055,0.06360490103032981
2002-07-24,0.1315,0.144,0.131417,0.141833,0.130093,1175100000,0.1526427142857143,0.17362776666666668,0.06375015937539819,0.06526040166906935
2002-07-25,0.136333,0.13675,0.120917,0.1255,0.115112,1796448000,0.14521414285714287,0.17004719999999998,-0.11515655735971164,0.06651380013109748
2002-07-26,0.129167,0.132167,0.119167,0.122583,0.112436,1221900000,0.13952357142857144,0.16644996666666667,-0.023243027888446233,0.06650303324673672
2002-07-29,0.127667,0.128333,0.121917,0.126,0.115571,1227720000,0.13491642857142858,0.16282219999999997,0.027874990822544854,0.0666995832809493
2002-07-30,0.125417,0.1415,0.125,0.135167,0.123979,1818012000,0.13264271428571428,0.15943053333333332,0.0727539682539684,0.06859103073686168
2002-07-31,0.0985,0.1005,0.091167,0.09225,0.084614,4837140000,0.12523800000000002,0.1546499666666667,-0.3175109309224885,0.08785808303851156
2002-08-01,0.093,0.093,0.083333,0.083417,0.076512,1725708000,0.11810714285714285,0.15080553333333332,-0.09575067750677502,0.08541974677657867
2002-08-02,0.086083,0.086667,0.075833,0.077917,0.071468,1795260000,0.10897628571428572,0.14683886666666665,-0.06593380246232783,0.08569513447863944
2002-08-05,0.07675,0.076917,0.07075,0.071667,0.065735,1330716000,0.10128585714285714,0.14293333333333333,-0.0802135605836981,0.08622149339136935
2002-08-06,0.075,0.07825,0.073833,0.075417,0.069174,1168800000,0.09454785714285714,0.13903613333333334,0.05232533802168371,0.08706398514119273
2002-08-07,0.07875,0.0795,0.070833,0.073667,0.067569,892980000,0.08707171428571428,0.13561113333333333,-0.023204317328984203,0.08641732406541869
2002-08-08,0.074417,0.079833,0.0725,0.0785,0.072002,755424000,0.07897642857142857,0.1326528,0.0656060379817287,0.08779179786247635
2002-08-09,0.076417,0.079167,0.075083,0.076667,0.070321,581304000,0.0767502857142857,0.13046393333333334,-0.023350318471337617,0.08439484331328997
2002-08-12,0.075833,0.079583,0.073833,0.076667,0.070321,592800000,0.075786,0.12824726666666666,0.0,0.08434792984622745
2002-08-13,0.077167,0.080917,0.075,0.075083,0.068868,654420000,0.07538114285714284,0.12598893333333333,-0.02066077973574032,0.0843062126758884
2002-08-14,0.0765,0.080833,0.075833,0.080167,0.073531,632688000,0.07659542857142856,0.12420006666666668,0.06771173234953332,0.08523890465900316
2002-08-15,0.083167,0.087417,0.082333,0.08575,0.078652,1140120000,0.07807157142857143,0.12221116666666668,0.06964212207017861,0.084611268473785
2002-08-16,0.081167,0.092083,0.078667,0.089083,0.081709,1657428000,0.08027385714285715,0.1199056,0.03886880466472298,0.08302756998982568
2002-08-19,0.092917,0.112083,0.09275,0.105417,0.096691,2243928000,0.08411914285714285,0.11798616666666666,0.18335709394609534,0.09030921311056739
2002-08-20,0.10625,0.108333,0.099417,0.10075,0.092411,1429488000,0.08755957142857143,0.11617783333333334,-0.04427179676902193,0.09024191206223578
2002-08-21,0.105333,0.107417,0.100417,0.106083,0.097302,1194876000,0.09176185714285715,0.11468893333333334,0.052933002481389435,0.09089559369495755
2002-08-22,0.102917,0.107083,0.101833,0.1025,0.094016,1358496000,0.09567857142857142,0.1125695,-0.033775439985671674,0.08863168339899104
2002-08-23,0.099583,0.10025,0.095167,0.09575,0.087824,919932000,0.09790471428571428,0.1102306,-0.06585365853658531,0.08914890411789049
2002-08-26,0.097583,0.09825,0.092,0.0965,0.088512,698568000,0.09944042857142857,0.1073667,0.007832898172323688,0.08666507755695574
2002-08-27,0.098167,0.098667,0.090417,0.091,0.083468,686712000,0.09971428571428571,0.10448336666666667,-0.05699481865284983,0.08695707864907117
2002-08-28,0.0905,0.090667,0.085,0.085333,0.07827,700356000,0.09684514285714285,0.1019139,-0.06227472527472522,0.08645152791076371
2002-08-29,0.08425,0.090333,0.083583,0.086417,0.079264,815520000,0.09479757142857144,0.09951946666666668,0.012703174621775615,0.08660640731256103
2002-08-30,0.085583,0.089167,0.0825,0.084167,0.0772,1065888000,0.09166671428571428,0.09728893333333333,-0.026036543735607487,0.08645284755982145
2002-09-03,0.080167,0.080583,0.077667,0.079,0.072461,847284000,0.08830957142857143,0.09511950000000001,-0.06138985588175894,0.08668246785179057
2002-09-04,0.07925,0.081333,0.075083,0.0785,0.072002,930552000,0.08584528571428572,0.09329173333333333,-0.006329113924050667,0.08597941267480487
2002-09-05,0.07775,0.078083,0.075,0.0755,0.069251,714312000,0.08284528571428572,0.09108063333333334,-0.03821656050955413,0.08482583732417202
2002-09-06,0.078667,0.079333,0.076,0.077167,0.07078,746460000,0.08086914285714286,0.08946953333333332,0.02207947019867551,0.08302861219042106
2002-09-09,0.076583,0.0795,0.07425,0.077083,0.070703,578040000,0.07969057142857142,0.08795286666666666,-0.001088548213614593,0.08302716161098778
2002-09-10,0.076667,0.092083,0.076583,0.088083,0.080792,2317632000,0.07992857142857143,0.08668896666666666,0.14270331979813955,0.08744109959366644
2002-09-11,0.090833,0.099167,0.090833,0.092417,0.084767,1657536000,0.08110714285714285,0.08526396666666666,0.049203592066573654,0.08679620998823687
2002-09-12,0.090167,0.095083,0.0885,0.0895,0.082092,1294932000,0.08260714285714287,0.08517229999999999,-0.03156345693974061,0.06455352938443594
2002-09-13,0.088583,0.092833,0.0875,0.088083,0.080792,796872000,0.08397614285714285,0.08532783333333334,-0.01583240223463689,0.062025486555967506
2002-09-16,0.08675,0.087083,0.080417,0.0825,0.075671,925464000,0.08497614285714285,0.08548059999999999,-0.06338339974796492,0.061928568907471906
2002-09-17,0.086167,0.08825,0.08075,0.08125,0.074525,884052000,0.08555942857142858,0.08580003333333333,-0.015151515151515138,0.059998311405933986
2002-09-18,0.08,0.081583,0.076583,0.079,0.072461,811692000,0.08583328571428571,0.08591946666666667,-0.027692307692307683,0.059638653932103866
2002-09-19,0.07725,0.08,0.075917,0.076333,0.070015,618492000,0.08415471428571428,0.08600833333333333,-0.033759493670886154,0.0598305375042082
2002-09-20,0.076917,0.0785,0.075083,0.07675,0.070397,687312000,0.08191657142857142,0.08595,0.005462905951554298,0.05865066026202229
2002-09-23,0.0755,0.07625,0.072917,0.073417,0.06734,521676000,0.079619,0.08584166666666666,-0.04342671009771992,0.05904924774042671
2002-09-24,0.072583,0.0775,0.07125,0.074,0.067875,624444000,0.07760714285714286,0.08575276666666666,0.007940940109238959,0.059066302072273626
2002-09-25,0.078333,0.079583,0.07525,0.078083,0.07162,896616000,0.07697614285714285,0.08585276666666666,0.05517567567567583,0.05975161085114799
2002-09-26,0.079583,0.080417,0.07275,0.073917,0.067799,739560000,0.07592857142857143,0.08564443333333333,-0.053353482832370736,0.05931372929424001
2002-09-27,0.07375,0.075667,0.07125,0.071333,0.065429,650688000,0.07483328571428571,0.08516386666666667,-0.03495812871193371,0.0580743294775278
2002-09-30,0.071083,0.074417,0.069583,0.071333,0.065429,584124000,0.074119,0.0845722,0.0,0.05750257067081558
2002-10-01,0.071917,0.075833,0.069333,0.075167,0.068945,888360000,0.07389285714285714,0.08356386666666667,0.05374791470988183,0.046638183783891424
2002-10-02,0.07575,0.079583,0.075083,0.075083,0.068868,749100000,0.07413085714285714,0.0827083,-0.0011175116740058666,0.04621418407485416
2002-10-03,0.074167,0.075417,0.07125,0.071417,0.065506,590568000,0.07376185714285714,0.08155276666666667,-0.048825965931036386,0.04525539744477291
2002-10-04,0.07125,0.0735,0.066667,0.067833,0.062218,529788000,0.07229757142857142,0.0803972,-0.0501841298290322,0.04562357087804907
2002-10-07,0.066917,0.06825,0.064,0.0645,0.059161,493068000,0.07095228571428572,0.07935553333333333,-0.04913537658661715,0.04505025528206104
2002-10-08,0.066667,0.066833,0.06,0.062583,0.057403,714252000,0.06970228571428572,0.07822496666666666,-0.029720930232558174,0.04499817740464534
2002-10-09,0.061667,0.065667,0.060333,0.061417,0.056333,573132000,0.0682857142857143,0.07723886666666666,-0.018631257689788017,0.04425496413210893
2002-10-10,0.060833,0.066583,0.060833,0.064583,0.059237,538032000,0.06677371428571428,0.0765472,0.05154924532295624,0.04468233732790365
2002-10-11,0.067083,0.074583,0.066667,0.073417,0.06734,994140000,0.06653571428571428,0.07611386666666667,0.1367852221172754,0.051860592193229534
2002-10-14,0.07125,0.073417,0.06975,0.07125,0.065352,611484000,0.06651185714285715,0.0756833,-0.02951632455698272,0.051915045069163494
2002-10-15,0.079167,0.082,0.077583,0.078667,0.072155,852768000,0.06805957142857143,0.0756722,0.10409824561403513,0.05437225906847007
2002-10-16,0.073333,0.074,0.070833,0.072083,0.066116,578124000,0.06914285714285714,0.07545829999999999,-0.08369456061626868,0.056534778564677236
2002-10-17,0.078333,0.08125,0.076417,0.077583,0.071161,585792000,0.07128571428571429,0.07552773333333333,0.0763009308713567,0.05781142906416532
2002-10-18,0.077167,0.079167,0.07425,0.078333,0.071849,498372000,0.0737022857142857,0.0755666,0.00966706623873792,0.057710554995522315
2002-10-21,0.07725,0.08825,0.0755,0.085417,0.078347,930624000,0.07667857142857142,0.0758444,0.09043442738054219,0.059915708171225955
2002-10-22,0.0815,0.093333,0.081417,0.08825,0.080945,1272168000,0.07879757142857144,0.07584996666666667,0.03316669983726883,0.05431735891777196
2002-10-23,0.089583,0.093083,0.088333,0.091833,0.084232,925428000,0.08173799999999999,0.0758305,0.040600566572237984,0.05407875241720542
2002-10-24,0.093667,0.094667,0.085833,0.087167,0.079952,1055172000,0.08295228571428571,0.07575273333333335,-0.05080962181350934,0.05459213562142023
2002-10-25,0.0875,0.092917,0.086333,0.0925,0.084843,745956000,0.085869,0.07589996666666667,0.061181410396136116,0.055597921173406395
2002-10-28,0.09675,0.0975,0.092417,0.093,0.085302,1070544000,0.08807142857142858,0.07624996666666667,0.00540540540540535,0.05416177008333987
2002-10-29,0.093167,0.093833,0.08425,0.088917,0.081557,772728000,0.08958342857142856,0.07650553333333333,-0.04390322580645167,0.054788441950668836
2002-10-30,0.09175,0.096667,0.091417,0.093667,0.085914,1139496000,0.090762,0.07699443333333332,0.053420605733436766,0.055149002574354
2002-10-31,0.094333,0.099833,0.094083,0.099167,0.090959,1255476000,0.09232157142857143,0.07775556666666666,0.058718652246789294,0.0553687710712141
2002-11-01,0.097667,0.118917,0.0975,0.1175,0.107774,2128836000,0.09598828571428572,0.0791139,0.18486996682364087,0.06387354290239487
2002-11-04,0.124583,0.137583,0.12425,0.130333,0.119545,2688132000,0.10215485714285713,0.08101109999999999,0.10921702127659594,0.06502980395706866
2002-11-05,0.13,0.132167,0.119583,0.125167,0.114807,2034540000,0.10682157142857143,0.08271666666666667,-0.03963693001772384,0.06594014184889109
2002-11-06,0.129417,0.135,0.124333,0.134833,0.123672,1646016000,0.11279771428571428,0.08460833333333334,0.07722482763028604,0.06646999887306648
2002-11-07,0.131333,0.131333,0.1205,0.12125,0.111214,1660560000,0.11741671428571429,0.08618609999999999,-0.10073943322480405,0.06880576002389922
2002-11-08,0.1025,0.108583,0.09175,0.094667,0.086831,3798900000,0.11755957142857143,0.0869639,-0.21924123711340204,0.08093271820425324
2002-11-11,0.090167,0.0915,0.085167,0.087333,0.080104,1378452000,0.115869,0.08749723333333333,-0.07747155819873885,0.08257155655221342
2002-11-12,0.089417,0.098333,0.088667,0.095083,0.087213,1381188000,0.11266657142857144,0.0881611,0.0887407967205982,0.08345150171278885
2002-11-13,0.092833,0.100833,0.091,0.098083,0.089964,1802112000,0.10805942857142857,0.08892776666666666,0.03155138142464997,0.08349712518877025
2002-11-14,0.104583,0.106583,0.101417,0.104583,0.095926,1138728000,0.10511885714285715,0.0900333,0.06627040363773529,0.08323162367281624
2002-11-15,0.11,0.115917,0.10875,0.11225,0.102959,2054328000,0.1018927142857143,0.09151386666666665,0.07331019381735082,0.08288747775483266
2002-11-18,0.12125,0.121667,0.116083,0.116417,0.106781,1982472000,0.1012022857142857,0.09324443333333333,0.037122494432071385,0.08188460611036431
2002-11-19,0.11575,0.124,0.1145,0.118083,0.108309,1971948000,0.10454742857142858,0.09509443333333333,0.014310624736936894,0.08129566070540967
2002-11-20,0.121667,0.125,0.120083,0.124,0.113736,1292796000,0.10978557142857144,0.09718053333333333,0.05010882176096487,0.08100111776040449
2002-11-21,0.129,0.140667,0.12875,0.1345,0.123367,2053920000,0.11541657142857142,0.0995111,0.08467741935483875,0.08157158978164337
2002-11-22,0.126333,0.133667,0.125,0.131,0.120157,1251900000,0.12011899999999999,0.10143053333333334,-0.026022304832713727,0.07947847276642005
2002-11-25,0.137083,0.139083,0.13175,0.13575,0.124514,1230084000,0.12457142857142857,0.10358053333333334,0.03625954198473291,0.07889501576698933
2002-11-26,0.136417,0.139083,0.131667,0.132083,0.12115,1084332000,0.1274047142857143,0.10536106666666667,-0.027012891344383116,0.07797912938632748
2002-11-27,0.137667,0.144667,0.135917,0.142333,0.130552,1088556000,0.131107,0.10770273333333334,0.07760271950213116,0.07608729979054851
2002-11-29,0.146083,0.148167,0.141667,0.14275,0.130934,519396000,0.13463085714285714,0.10987496666666667,0.002929749249998226,0.07558707664653146
2002-12-02,0.150333,0.15225,0.141,0.141667,0.129941,1167504000,0.13715471428571427,0.1119861,-0.007586690017513109,0.07576059924997348
2002-12-03,0.139,0.139333,0.132083,0.132333,0.121379,1046220000,0.13684514285714286,0.11354996666666667,-0.06588690379552031,0.07632373940746173
2002-12-04,0.123,0.125,0.116083,0.1165,0.106857,2206548000,0.1347737142857143,0.11449163333333333,-0.11964513764518303,0.08024820601173498
